,index,title,price,deal,location,shop,url,profit,tmall,mall,brand,pricelevel,province,city
2854,2918.0,正品Dior/迪奥黑管瘾诱超模漆光唇膏口红3.2g滋润咬唇妆740/744,188.0,44.0,香港 新界,美丽聚海外专营店,//detail.tmall.com/item.htm?id=548691456906&ns=1&abbucket=13,8272.0,天猫,商家,Dior/迪奥,180-200,香港, 新界
2876,2940.0,美宝莲口红唇膏唇釉放肆出色姨妈色黑口红紫色大红色个性叛逆色女,89.9,62.0,广东 广州,美宝莲恒骊祥专卖店,//detail.tmall.com/item.htm?id=548050463155&ns=1&abbucket=13,5573.8,天猫,商家,Maybelline/美宝莲,80-100,广东, 广州
2879,2943.0,Chanel 香奈儿 2018春季限量唇膏 3.5g 炫亮魅力 哑光丝绒口红,329.0,137.0,海外,xylife海外专营店,//detail.tmall.com/item.htm?id=564286970658&ns=1&abbucket=13,45073.0,天猫,商家,Chanel/香奈儿,320-340,海外,海外
2885,2949.0,Chanel/香奈儿炫亮魅力唇膏42#43 丝绒口红唇膏 碰头瑕疵,175.0,94.0,北京,睿美姿化妆品专营店,//detail.tmall.com/item.htm?id=559276206908&ns=1&abbucket=13,16450.0,天猫,商家,Chanel/香奈儿,160-180,北京,北京
2890,2954.0,兰瑟口红持久保湿不脱色韩国防水学生款可爱不掉色不沾杯珠光正品,35.0,683.0,广东 广州,兰瑟梵可诗专卖店,//detail.tmall.com/item.htm?id=521732764079&ns=1&abbucket=13,23905.0,天猫,商家,其他,20-40,广东, 广州
2896,2960.0,梵家唇膏女口红不易脱色持久保湿滋润哑光孕妇可用人鱼姬唇膏咬,70.0,212.0,上海,梵家旗舰店,//detail.tmall.com/item.htm?id=544523264828&ns=1&abbucket=13,14840.0,天猫,商家,其他,60-80,上海,上海
2900,2964.0,自然堂炫彩盈润唇膏 滋润保湿唇膏多色养护口红女不易掉色旗舰店,84.0,59.0,上海,自然堂名轩专卖店,//detail.tmall.com/item.htm?id=538402266317&ns=1&abbucket=13,4956.0,天猫,商家,其他,80-100,上海,上海
2904,2968.0,朵拉朵尚口红持久保湿不易脱色滋润不干豆沙色姨妈色唇膏正品,29.9,1453.0,山东 济南,朵拉朵尚旗舰店,//detail.tmall.com/item.htm?id=544531681382&ns=1&abbucket=13,43444.7,天猫,商家,其他,20-40,山东, 济南
2906,2970.0,复古棕红顾里色金色口红持久保湿不脱色防水滋润学生车厘子色唇膏,19.9,2455.0,广东 深圳,xixi旗舰店,//detail.tmall.com/item.htm?id=563992439354&ns=1&abbucket=13,48854.5,天猫,商家,其他,0-20,广东, 深圳
2918,2984.0,Spenny/诗佩妮丝绒滋润保湿学生口红持久不脱色咬唇妆豆沙色唇膏,36.0,3232.0,浙江 金华,诗佩妮旗舰店,//detail.tmall.com/item.htm?id=557416938945&ns=1&abbucket=13,116352.0,天猫,商家,其他,20-40,浙江, 金华
2924,2990.0,卡姿兰口红唇彩保湿滋润不脱色防水持久唇蜜唇釉限量版韩国套装,79.0,625.0,广东 广州,兴美化妆品专营店,//detail.tmall.com/item.htm?id=566045827723&ns=1&abbucket=13,49375.0,天猫,商家,其他,60-80,广东, 广州
2936,3002.0,GUCCI 古驰 雾面哑光口红1.5g 细管唇膏笔 丝绒口红持久显色,355.0,62.0,海外,xylife海外专营店,//detail.tmall.com/item.htm?id=557468700735&ns=1&abbucket=13,22010.0,天猫,商家,其他,340-360,海外,海外
2944,3010.0,Chanel 香奈儿可可小姐唇膏笔206#208#212#214#口红滋润,318.0,22.0,上海,魅力惠官方旗舰店,//detail.tmall.com/item.htm?id=556787215224&ns=1&abbucket=13,6996.0,天猫,商家,Chanel/香奈儿,300-320,上海,上海
2952,3018.0,抖音同款口红持久保湿不脱色韩国防水 不沾杯不掉色正品学生咬唇,34.0,618.0,江苏 南京,雪影化妆品旗舰店,//detail.tmall.com/item.htm?id=566141913796&ns=1&abbucket=13,21012.0,天猫,商家,其他,20-40,江苏, 南京
2956,3022.0,theSAEM得鲜迷惑口红持久保湿不脱色唇膏 豆沙色西柚色咬唇妆正品,59.0,767.0,浙江 杭州,thesaem得鲜旗舰店,//detail.tmall.com/item.htm?id=553493531192&ns=1&abbucket=13,45253.0,天猫,商家,其他,40-60,浙江, 杭州
2957,3023.0,【直营】Dior迪奥 全新烈艳蓝金美唇膏 蓝星水亮口红,249.0,143.0,浙江 杭州,天猫国际官方直营,//detail.tmall.com/item.htm?id=553701744101&ns=1&abbucket=13,35607.0,天猫,商家,Dior/迪奥,240-260,浙江, 杭州
2963,3029.0,KIKO新款4系小黑管口红方管唇膏3g 滋润显色 时尚 打造性感美唇,55.0,619.0,香港 香港岛,ekoplaza官方海外旗舰店,//detail.tmall.com/item.htm?id=560288103770&ns=1&abbucket=13,34045.0,天猫,商家,其他,40-60,香港, 香港岛
2969,3035.0,口红套装 持久保湿不脱色小样组合唇膏姨妈梅子豆沙色学生款,29.9,1425.0,福建 厦门,出彩化妆品旗舰店,//detail.tmall.com/item.htm?id=566931240664&ns=1&abbucket=13,42607.5,天猫,商家,其他,20-40,福建, 厦门
2977,3043.0,凯芙兰摩方口红唇膏 雾面哑光持久保湿不易脱色豆沙姨妈色正品,109.0,158.0,广东 广州,凯芙兰旗舰店,//detail.tmall.com/item.htm?id=549500505572&ns=1&abbucket=13,17222.0,天猫,商家,其他,100-120,广东, 广州
2984,3050.0,eos/伊欧诗花火口红唇颊腮红补水保湿润唇膏淡化抖音唇纹显色 女,69.0,368.0,上海,eos化妆品旗舰店,//detail.tmall.com/item.htm?id=564463727377&ns=1&abbucket=13,25392.0,天猫,商家,其他,60-80,上海,上海
2985,3051.0,雅诗兰黛大牌口红倾慕唇膏 丝绒系列 多色正装 滋润保湿持久,270.0,44.0,浙江 杭州,雅诗兰黛官方旗舰店,//detail.tmall.com/item.htm?id=524576422919&ns=1&abbucket=13,11880.0,天猫,商家,其他,260-280,浙江, 杭州
2999,3065.0,草木之心网红口红持久保湿不易脱色学生款可爱豆沙南瓜色唇膏正品,69.0,1364.0,浙江 杭州,草木之心旗舰店,//detail.tmall.com/item.htm?id=552401244257&ns=1&abbucket=13,94116.0,天猫,商家,其他,60-80,浙江, 杭州
3007,3073.0,梦妆蜡笔口红持久保湿不脱色韩国防水不沾杯16号豆沙色学生款可爱,69.0,136.0,浙江 杭州,若兮化妆品专营店,//detail.tmall.com/item.htm?id=540798584611&ns=1&abbucket=13,9384.0,天猫,商家,其他,60-80,浙江, 杭州
3011,3077.0,Chanel/香奈儿炫亮魅力丝绒唇膏3.5g口红新品62号 保湿滋润,299.0,91.0,北京,睿美姿化妆品专营店,//detail.tmall.com/item.htm?id=549870898589&ns=1&abbucket=13,27209.0,天猫,商家,Chanel/香奈儿,280-300,北京,北京
3014,3080.0,Amy/安美口红持久保湿不易脱色滋润不干唇膏唇彩豆沙西柚色,59.9,2066.0,广东 广州,amy安美化妆品旗舰店,//detail.tmall.com/item.htm?id=540428597367&ns=1&abbucket=13,123753.4,天猫,商家,其他,40-60,广东, 广州
3015,3081.0,欧莱雅丝柔CC轻唇膏 滋润保湿口红李宇春同款701 唇彩唇妆润唇膏,115.0,332.0,上海,欧莱雅官方旗舰店,//detail.tmall.com/item.htm?id=527325492991&ns=1&abbucket=13,38180.0,天猫,商家,其他,100-120,上海,上海
3019,3085.0,玛丽黛佳原色印象水酷唇釉口红唇彩唇密保湿滋润持久正品送小样,66.75,159.0,浙江 温州,妍姿化妆品专营店,//detail.tmall.com/item.htm?id=528468852322&ns=1&abbucket=13,10613.25,天猫,商家,其他,60-80,浙江, 温州
3024,3090.0,菲诗小铺水润触感唇膏补水保湿不脱色女豆沙色秀智色西柚色口红,59.0,170.0,山东 青岛,thefaceshop沐格专卖店,//detail.tmall.com/item.htm?id=562381768637&ns=1&abbucket=13,10030.0,天猫,商家,其他,40-60,山东, 青岛
3025,3091.0,美宝莲口红好气色轻唇膏滋润保湿补水豆沙色唇彩学生款官方旗舰店,59.9,129.0,上海,美宝莲博尼达专卖店,//detail.tmall.com/item.htm?id=548678214009&ns=1&abbucket=13,7727.099999999999,天猫,商家,Maybelline/美宝莲,40-60,上海,上海
3035,3101.0,美宝莲好气色轻唇膏咬唇妆三色渐变色口红女持久滋润保湿专柜唇彩,72.9,93.0,江苏 南京,瑞驰化妆品专营店,//detail.tmall.com/item.htm?id=526324285178&ns=1&abbucket=13,6779.700000000001,天猫,商家,Maybelline/美宝莲,60-80,江苏, 南京
3049,3116.0,哑光雾面南瓜色口红持久保湿不脱色韩国豆沙姨妈脏橘色学生狗抖音,18.8,761.0,广东 汕头,恒芳旗舰店,//detail.tmall.com/item.htm?id=566803868828&ns=1&abbucket=13,14306.800000000001,天猫,商家,其他,0-20,广东, 汕头
3050,3117.0,Dior 迪奥 全新烈艳蓝金唇膏 3.5g 哑光 滋润经典CD口红999,265.0,593.0,海外,xylife海外专营店,//detail.tmall.com/item.htm?id=564258579479&ns=1&abbucket=13,157145.0,天猫,商家,Dior/迪奥,260-280,海外,海外
3051,3118.0,MOAMIS美沫艾蜜思 流光润彩唇膏礼盒 桃心复古丝绒口红套装雾面,220.0,66.0,北京,moamis旗舰店,//detail.tmall.com/item.htm?id=565136700686&ns=1&abbucket=13,14520.0,天猫,商家,其他,220-240,北京,北京
3056,3123.0,欧莱雅纷泽丰润雾感唇膏 裸妆滋润哑光唇彩口红银管雾显气色饱和,125.0,257.0,上海,欧莱雅官方旗舰店,//detail.tmall.com/item.htm?id=38837335677&ns=1&abbucket=13,32125.0,天猫,商家,其他,120-140,上海,上海
3059,3126.0,蓝秀鎏金哑光唇膏雾面咬唇妆姨妈色豆沙色脏橘色口红不脱色女,109.0,125.0,广东 广州,蓝秀化妆品旗舰店,//detail.tmall.com/item.htm?id=537830840975&ns=1&abbucket=13,13625.0,天猫,商家,其他,100-120,广东, 广州
3063,3130.0,洛姿胡萝卜素果冻润唇膏 持久保湿不掉色 不沾杯的变色口红女正品,59.0,257.0,广东 汕头,洛姿旗舰店,//detail.tmall.com/item.htm?id=563936540438&ns=1&abbucket=13,15163.0,天猫,商家,其他,40-60,广东, 汕头
3069,3136.0,Dior/迪奥烈艳蓝金唇膏3.5g口红028/999哑光/保湿滋润显色888/080,218.0,334.0,香港 新界,drogist海外旗舰店,//detail.tmall.com/item.htm?id=548741658264&ns=1&abbucket=13,72812.0,天猫,商家,Dior/迪奥,200-220,香港, 新界
3070,3137.0,卡姿兰口红持久保湿不脱色韩国防水不沾杯抖音同款官方正品,99.0,164.0,江苏 南京,名轩化妆品专营店,//detail.tmall.com/item.htm?id=37020636497&ns=1&abbucket=13,16236.0,天猫,商家,其他,80-100,江苏, 南京
3084,3151.0,卡婷口红抖音同款正品持久保湿不脱色非韩国防水滋润唇彩变色唇膏,39.9,1175.0,广东 广州,卡婷旗舰店,//detail.tmall.com/item.htm?id=18016739699&ns=1&abbucket=13,46882.5,天猫,商家,其他,20-40,广东, 广州
3105,3172.0,砖红色口红持久保湿滋润不脱色长细管非韩国防水学生党口红正品,29.9,2016.0,广东 广州,雅诗泉旗舰店,//detail.tmall.com/item.htm?id=566265661586&ns=1&abbucket=13,60278.399999999994,天猫,商家,其他,20-40,广东, 广州
3112,3179.0,Chanel/香奈儿细管润唇膏笔206/212/204/208/216/214 coco口红2g,225.0,176.0,香港 新界,骏然海外专营店,//detail.tmall.com/item.htm?id=544675985564&ns=1&abbucket=13,39600.0,天猫,商家,Chanel/香奈儿,220-240,香港, 新界
3119,3186.0,凯芙兰唇釉 咬唇蜜唇彩保湿滋润防水持久不脱色液体口红,89.0,102.0,广东 广州,凯芙兰旗舰店,//detail.tmall.com/item.htm?id=547693484734&ns=1&abbucket=13,9078.0,天猫,商家,其他,80-100,广东, 广州
3122,3189.0,自然婷口红持久保湿正品不脱色孕妇唇膏不沾杯韩国学生防水豆沙色,36.0,473.0,江苏 常州,自然婷旗舰店,//detail.tmall.com/item.htm?id=566871076914&ns=1&abbucket=13,17028.0,天猫,商家,其他,20-40,江苏, 常州
3126,3193.0,美宝莲口红绝色持久润唇膏持久保湿不脱色豆沙色复古红迷你小样,39.9,187.0,上海,美宝莲欧美斯专卖店,//detail.tmall.com/item.htm?id=561217958814&ns=1&abbucket=13,7461.3,天猫,商家,Maybelline/美宝莲,20-40,上海,上海
3127,3194.0,memebox/IM MEME我爱口红3.4g口红正品雾面哑光持久保湿显色唇膏,95.0,107.0,上海,immeme旗舰店,//detail.tmall.com/item.htm?id=562808922977&ns=1&abbucket=13,10165.0,天猫,商家,其他,80-100,上海,上海
3132,3199.0,口红套装套盒组合多色一盒6支装不易脱色学生初学者迷你小样唇膏,48.0,1152.0,上海,哈哈公主化妆品旗舰店,//detail.tmall.com/item.htm?id=561277142359&ns=1&abbucket=13,55296.0,天猫,商家,其他,40-60,上海,上海
3139,3206.0,美国好莱坞复古品牌Besame持久保湿不脱色防水唇膏口红多色,169.0,106.0,美国,liking海外旗舰店,//detail.tmall.com/item.htm?id=559275397450&ns=1&abbucket=13,17914.0,天猫,商家,其他,160-180,美国,美国
3142,3209.0,美宝莲口红绝色持久雾感哑光复古女皇色奶茶色干枫叶色r09 MNU09,82.9,167.0,上海,美宝莲欧美斯专卖店,//detail.tmall.com/item.htm?id=557100140850&ns=1&abbucket=13,13844.300000000001,天猫,商家,Maybelline/美宝莲,80-100,上海,上海
3146,3213.0,【直营】肌肤之钥CPB盈透唇膏细管口红235 236 229 芯+壳,355.0,511.0,浙江 杭州,天猫国际官方直营,//detail.tmall.com/item.htm?id=547278033974&ns=1&abbucket=13,181405.0,天猫,商家,其他,340-360,浙江, 杭州
3151,3218.0,Larastyle口红套装持久滋润防水不易脱色沾杯套盒小样唇膏吃土色,99.0,2950.0,广东 深圳,larastyle旗舰店,//detail.tmall.com/item.htm?id=562155693377&ns=1&abbucket=13,292050.0,天猫,商家,其他,80-100,广东, 深圳
3160,3227.0,[2支]果冻口红鲜花美颜变色秘籍温变秘笈不容易掉色脱色可以吃的,39.9,1213.0,浙江 杭州,颜素真旗舰店,//detail.tmall.com/item.htm?id=528833224077&ns=1&abbucket=13,48398.7,天猫,商家,其他,20-40,浙江, 杭州
3163,3230.0,卡姿兰口红持久保湿不脱色韩国防水不沾杯学生唇膏ins超火的正品,109.0,193.0,安徽 合肥,卡姿兰悦美专卖店,//detail.tmall.com/item.htm?id=554590556536&ns=1&abbucket=13,21037.0,天猫,商家,其他,100-120,安徽, 合肥
3172,3239.0,火烈鸟保湿滋润持久不脱色唇膏咬唇妆哑光防水魅惑之吻口红,45.0,1022.0,浙江 金华,火烈鸟化妆品旗舰店,//detail.tmall.com/item.htm?id=534293327398&ns=1&abbucket=13,45990.0,天猫,商家,其他,40-60,浙江, 金华
3174,3241.0,娥佩兰口红正品豆沙色奶茶色日本美容液成分保湿 滋润 补水唇膏,90.0,124.0,上海,娥佩兰旗舰店,//detail.tmall.com/item.htm?id=555991823953&ns=1&abbucket=13,11160.0,天猫,商家,其他,80-100,上海,上海
3175,3242.0,the SAEM得鲜清泉滋润口红持久保湿豆沙西柚色玻璃唇膏正品韩国学,55.0,401.0,浙江 杭州,thesaem得鲜旗舰店,//detail.tmall.com/item.htm?id=563670857631&ns=1&abbucket=13,22055.0,天猫,商家,其他,40-60,浙江, 杭州
3177,3244.0,玻儿口红保湿不脱色学生款可爱滋润唇膏咬唇防水网红彩妆正品,39.9,261.0,河北 廊坊,populart玻儿旗舰店,//detail.tmall.com/item.htm?id=17723177137&ns=1&abbucket=13,10413.9,天猫,商家,其他,20-40,河北, 廊坊
3178,3245.0,innisfree/悦诗风吟绚彩锁色唇釉 保湿持久显色口红,99.0,1080.0,上海,innisfree官方旗舰店,//detail.tmall.com/item.htm?id=546697165454&ns=1&abbucket=13,106920.0,天猫,商家,其他,80-100,上海,上海
3187,3254.0,梦妆口红蜡笔16号豆沙色持久保湿不脱色韩国防水不沾杯学生款可爱,76.0,687.0,浙江 杭州,梦妆焱雯专卖店,//detail.tmall.com/item.htm?id=556371640859&ns=1&abbucket=13,52212.0,天猫,商家,其他,60-80,浙江, 杭州
3191,3258.0,美康粉黛凤凰于飞釉面唇膏 持久保湿滋润防水不易脱色口红正品,49.0,3001.0,江苏 南京,美康粉黛旗舰店,//detail.tmall.com/item.htm?id=559217145273&ns=1&abbucket=13,147049.0,天猫,商家,其他,40-60,江苏, 南京
3192,3259.0,Chanel/香奈儿炫亮魅力唇膏丝绒口红3.5g58/43/96/42/99/136/63#,225.0,354.0,香港 新界,骏然海外专营店,//detail.tmall.com/item.htm?id=544700143109&ns=1&abbucket=13,79650.0,天猫,商家,Chanel/香奈儿,220-240,香港, 新界
3205,3272.0,天猫正品!包邮！sedell诗黛尔红胡萝卜素健康唇膏 保湿滋润口红,18.0,595.0,浙江 金华,秀尚化妆品专营店,//detail.tmall.com/item.htm?id=37325008721&ns=1&abbucket=13,10710.0,天猫,商家,其他,0-20,浙江, 金华
3217,3284.0,美宝莲好气色唇露 滋润保湿唇彩唇膏 水润好气色口红唇彩,84.0,65.0,黑龙江 哈尔滨,颐央化妆品专营店,//detail.tmall.com/item.htm?id=546733942514&ns=1&abbucket=13,5460.0,天猫,商家,Maybelline/美宝莲,80-100,黑龙江, 哈尔滨
3220,3287.0,蓝色之恋南瓜色口红脏橘色非哑光雾面橘色斩男色持久保湿不易脱色,59.9,803.0,广东 广州,蓝色之恋旗舰店,//detail.tmall.com/item.htm?id=524390819854&ns=1&abbucket=13,48099.7,天猫,商家,其他,40-60,广东, 广州
3232,3299.0,dior迪奥口红烈艳蓝金唇膏持久保湿不脱色999/888/520专柜正品,198.0,295.0,香港 香港岛,志和海外专营店,//detail.tmall.com/item.htm?id=528588451304&ns=1&abbucket=13,58410.0,天猫,商家,Dior/迪奥,180-200,香港, 香港岛
3235,3302.0,稚优泉莹亮口红防水持久保湿不容易脱色不易沾杯奶茶豆沙番茄西柚,59.9,2816.0,上海,稚优泉化妆品旗舰店,//detail.tmall.com/item.htm?id=554306253748&ns=1&abbucket=13,168678.4,天猫,商家,Chioture/稚优泉,40-60,上海,上海
3255,3322.0,草木之心pony口红便携小样套装持久保湿不易脱色学生可爱豆沙色,39.0,279.0,浙江 杭州,草木之心杭帮专卖店,//detail.tmall.com/item.htm?id=559979960539&ns=1&abbucket=13,10881.0,天猫,商家,其他,20-40,浙江, 杭州
3257,3324.0,稚优泉细管口红持久保湿不容易脱色滋润豆沙人鱼不易沾杯哑光暗红,69.9,983.0,上海,稚优泉化妆品旗舰店,//detail.tmall.com/item.htm?id=535398146156&ns=1&abbucket=13,68711.70000000001,天猫,商家,Chioture/稚优泉,60-80,上海,上海
3264,3331.0,兰瑟口红持久保湿不脱色防水学生豆沙南瓜色官方旗舰店官网正品,26.2,94.0,山东 济南,君淑化妆品专营店,//detail.tmall.com/item.htm?id=37845720237&ns=1&abbucket=13,2462.7999999999997,天猫,商家,其他,20-40,山东, 济南
3271,3338.0,美康粉黛双色口红持久保湿滋润渐变咬唇妆学生款果冻立体唇膏,35.0,4738.0,江苏 南京,美康粉黛旗舰店,//detail.tmall.com/item.htm?id=534914185585&ns=1&abbucket=13,165830.0,天猫,商家,其他,20-40,江苏, 南京
3279,3346.0,Hola澳洲赫拉口红保湿炫彩唇膏滋润不易脱色沾杯正品复古红咬唇,59.9,1733.0,浙江 杭州,赫拉旗舰店,//detail.tmall.com/item.htm?id=559775920045&ns=1&abbucket=13,103806.7,天猫,商家,其他,40-60,浙江, 杭州
3283,3350.0,美宝莲口红变色唇膏宝蓓润唇膏保湿滋润防干裂唇釉唇彩官方旗舰店,23.4,2014.0,广东 广州,美宝莲恒骊祥专卖店,//detail.tmall.com/item.htm?id=530431667988&ns=1&abbucket=13,47127.6,天猫,商家,Maybelline/美宝莲,20-40,广东, 广州
3284,3351.0,CHANEL 香奈儿 炫亮魅力印记唇釉 6ml 丝绒哑光持久 液体口红唇蜜,285.0,155.0,海外,xylife海外专营店,//detail.tmall.com/item.htm?id=552441293422&ns=1&abbucket=13,44175.0,天猫,商家,Chanel/香奈儿,280-300,海外,海外
3286,3353.0,IOPE亦博44号口红唇膏防水保湿咬唇学生款可爱韩国抖音同款正品,139.0,47.0,北京,iope艾诺碧瑞鼎诚专卖店,//detail.tmall.com/item.htm?id=538794940556&ns=1&abbucket=13,6533.0,天猫,商家,其他,120-140,北京,北京
3288,3355.0,Tom Ford汤姆福特TF限量白管口红唇膏3g保湿显色持久03/05/06/07#,325.0,62.0,香港 新界,欧如拉海外专营店,//detail.tmall.com/item.htm?id=563089586296&ns=1&abbucket=13,20150.0,天猫,商家,Ford/福特,320-340,香港, 新界
3298,3365.0,诗蒂娅口红不易掉色持久不易沾杯豆沙色南瓜色小口红迷你组合套装,69.0,152.0,浙江 杭州,诗蒂娅旗舰店,//detail.tmall.com/item.htm?id=561424074114&ns=1&abbucket=13,10488.0,天猫,商家,其他,60-80,浙江, 杭州
