,index,title,price,deal,location,shop,url,profit,tmall,mall,brand,pricelevel
80,116.0,Givenchy/纪梵希小粉皮粉色小牛皮 限量小牛皮 变色润唇膏 01#,252.84,117.0,天津,locustcxf,//item.taobao.com/item.htm?id=537259197223&ns=1&abbucket=13#detail,29582.28,其他,个人,Givenchy/纪梵希,240-260
81,117.0,正品Tom Ford/汤姆福特黑金黑管TF口红2g3g 06/16/08/15#保湿唇膏,269.0,2826.0,香港 新界,美丽聚海外专营店,//detail.tmall.com/item.htm?id=556099255879&ns=1&abbucket=13,760194.0,天猫,商家,Ford/福特,260-280
82,118.0,韩国3CE丝绒唇釉2017秋冬新款南瓜色豆沙脏橘色哑光雾面液体口红,75.0,3269.0,江苏 苏州,shenheise,//item.taobao.com/item.htm?id=563153384724&ns=1&abbucket=13#detail,245175.0,其他,个人,其他,60-80
84,120.0,YSL圣罗兰纯色唇釉唇蜜/镜面黑管12/407斩男正品滋润保湿口红唇膏,235.0,171.0,浙江 杭州,zhwei9,//item.taobao.com/item.htm?id=561852433198&ns=1&abbucket=13#detail,40185.0,其他,个人,ysl/圣罗兰,220-240
85,121.0,Givenchy/纪梵希禁忌之吻霓虹口红唇膏7 9 10 11 12 13 14 15 16,184.24,205.0,天津,locustcxf,//item.taobao.com/item.htm?id=545254154210&ns=1&abbucket=13#detail,37769.200000000004,其他,个人,Givenchy/纪梵希,180-200
86,122.0,Dior/迪奥烈艳蓝金唇膏口红888/999哑光持续滋润080/520/028经典,249.0,1430.0,广东 深圳,千色店旗舰店,//detail.tmall.com/item.htm?id=523980396616&ns=1&abbucket=13,356070.0,天猫,商家,Dior/迪奥,240-260
87,123.0,【官方正品】阿玛尼小细管口红唇膏 清新滋润保湿 珊瑚粉西柚色,320.0,2874.0,江苏 苏州,阿玛尼美妆官方旗舰店,//detail.tmall.com/item.htm?id=562507506831&ns=1&abbucket=13,919680.0,天猫,商家,其他,320-340
88,124.0,Dior 迪奥2017新品瘾诱漆光唇釉唇膏口红857 877 550 744 740 620,199.0,1514.0,上海,开心女人5988,//item.taobao.com/item.htm?id=546545045884&ns=1&abbucket=13#detail,301286.0,其他,个人,Dior/迪奥,180-200
89,125.0,ZEESEA滋色口红持久保湿不易脱色枫叶红斩男色橙色豆沙色正品唇膏,79.0,18939.0,广东 广州,zeesea旗舰店,//detail.tmall.com/item.htm?id=555908423716&ns=1&abbucket=13,1496181.0,天猫,商家,其他,60-80
90,126.0,chanel香奈儿圣诞限量版口红正品专柜官方旗舰店43 58 62 99打折,248.0,3258.0,香港 新界,memebox海外旗舰店,//detail.tmall.com/item.htm?id=564920352678&ns=1&abbucket=13,807984.0,天猫,商家,Givency/纪梵希,240-260
91,127.0,3CE秋冬新款哑光口红2017雾面唇膏吃土南瓜脏橘色221 222 220现货,88.0,1854.0,山东 威海,幸福牵线8,//item.taobao.com/item.htm?id=560914950595&ns=1&abbucket=13#detail,163152.0,其他,个人,其他,80-100
92,128.0,生日礼物 香奈儿CHANEL口红礼盒 套装 套盒丝绒 表白礼物154 58,298.0,93.0,上海,ajian0919,//item.taobao.com/item.htm?id=564639549597&ns=1&abbucket=13#detail,27714.0,其他,个人,Givency/纪梵希,280-300
93,129.0,DIOR迪奥烈焰烈艳蓝金唇膏dior口红999 888 520 金属色哑光滋润,268.0,2053.0,上海,魅力惠官方旗舰店,//detail.tmall.com/item.htm?id=552249788874&ns=1&abbucket=13,550204.0,天猫,商家,Dior/迪奥,260-280
94,130.0,【官方正品】纪梵希小牛皮口红高定香榭丝缎唇膏 持久滋润不脱色,320.0,2304.0,上海,givenchy纪梵希官方旗舰店,//detail.tmall.com/item.htm?id=563771291061&ns=1&abbucket=13,737280.0,天猫,商家,Givenchy/纪梵希,320-340
95,131.0,送专柜袋Tom Ford TF口红汤姆福特白管黑管16 07 7 15 9 05 80 09,278.8,1327.0,浙江 杭州,品质专注为你,//item.taobao.com/item.htm?id=526403714489&ns=1&abbucket=13#detail,369967.60000000003,其他,个人,Ford/福特,260-280
96,132.0,美国专柜 SergeLutens芦丹氏卤蛋口红唇膏M1/M2/M3/1/7现货哦,500.0,38.0,北京,小美的彩妆世界,//item.taobao.com/item.htm?id=537017493415&ns=1&abbucket=13#detail,19000.0,其他,个人,其他,400以上
97,133.0,Givenchy纪梵希 2017新款 禁忌之吻口红唇膏6 11 大理石N25,189.0,106.0,广东 广州,雅欣鞋坊,//item.taobao.com/item.htm?id=555875817189&ns=1&abbucket=13#detail,20034.0,其他,个人,Givenchy/纪梵希,180-200
98,134.0,2018限量版 Guerlain/娇兰臻彩宝石盈亮唇膏 冰冰小镜子口红25 28,325.0,23.0,广东 汕头,玫琳凯澄海专卖店,//item.taobao.com/item.htm?id=567351751569&ns=1&abbucket=13#detail,7475.0,其他,商家,其他,320-340
99,135.0,【现货】Bite Amuse bouche 唇釉液体口红孕妇可用 puree pare,199.0,86.0,江苏 苏州,懒人集会333,//item.taobao.com/item.htm?id=556020015896&ns=1&abbucket=13#detail,17114.0,其他,个人,其他,180-200
100,136.0,KATE/凯朵 幻色持久唇釉 保湿滋润染唇液不易脱妆唇彩口红,119.0,73.0,上海,kate官方旗舰店,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1992253103&k=557&e=i967Vw6qMjLRnr%2B9kkbrMQDZw7jTxOFxxjbYsdLHkT9lNU2GRF9f%2BJE3aK%2FgaCIXOz9246A58xoK3BvQwLaa8IcjTsgaGqh%2BmJneUTFQCXfUy3ODWiINoHylQHxAqsMcNTiXjwyePuJMDtMw0wk6s28R%2BHvd7YZZIkZ6vaw3pGQ027FlY45ONxIj9%2Bv7X1xJ5h7vScg7qiZyg%2FOLEv14E8GtfjbMfqSNfVbzD2tSiq2mpBJqzowfi7uu2wuyJT1peMoc5wxtnpLINdGfg7wRBsXYPWYZ%2FzZo9mr%2BC%2BNbwjMNw7ilvBX4YrFQZ3Jp1VzzXnKGMlGaDXsIdeHRs0NzDHMBKvCmlfDe71ENgZAC%2B%2BWGzcpd8EE%2BDCR0JNelkgfKUQ0Oyjgg89BySCoFFqaXL1suVuilmIPRQ%2FhUW149Safl9%2F%2BOvJDZ3CMnQIQNLAJ%2FK6YuVQ%2Ffg%2FCAxeNafIvY35c8fK%2FS0P7KYc%2BjCPRjyTLvUQ2BkAL75SR7DzxB7EqErjKrd50RFP584XmPNrO7%2F1wyBiXWQIHlxE8a%2BNYmM3k%3D,8687.0,其他,商家,其他,100-120
101,137.0,薇宝人鱼姬不沾杯口红持久学生款保湿不脱色星空韩国防水枫叶红,35.0,412.0,广东 广州,vopro薇宝旗舰店,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1992253103&k=557&e=RiNIEYpAPG3Rnr%2B9kkbrMQDZw7jTxOFxxjbYsdLHkT9lNU2GRF9f%2BJE3aK%2FgaCIXOz9246A58xpPQcirk07fNZczgQrqQ7HzSvzutNyXgGrUy3ODWiINoHylQHxAqsMcNTiXjwyePuJMDtMw0wk6s28R%2BHvd7YZZIkZ6vaw3pGQ027FlY45ONxIj9%2Bv7X1xJ5h7vScg7qiZyg%2FOLEv14E8GtfjbMfqSNfVbzD2tSiq2mpBJqzowfi7uu2wuyJT1peMoc5wxtnpLINdGfg7wRBsXYPWYZ%2FzZo9mr%2BC%2BNbwjMNw7ilvBX4YrFQZ3Jp1VzzXnKGMlGaDXsIdeHRs0NzDOtlzgLsHDtn64oJPuExC%2BOn7%2F1YXgs0DELNq2JKwnIKj2%2F6YWjnepLYi8Kv4EZf74kz0gaDPrtuIZfUmfS4gwTYd2wAVAwOlIt2Sc1ue%2BFRZ43QjWQ9wJqwXxUY6vhOpVxZdNXkb9zCzXVrU%2FyUsbCSdNvrFGAPG67RMzQrzHmSMASeCLV7xoFDa1f0gDRfEiK7mYrWBG7x2cqbn8tv8HU%3D,14420.0,其他,商家,其他,20-40
102,138.0,DE'LANCI星空之吻唇膏小蓝管哑光雾面口红持久滋润 保湿不脱色,180.0,1.0,广东 深圳,delanci,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1992253103&k=557&e=G%2FWdvPjZaBTRnr%2B9kkbrMQDZw7jTxOFxxjbYsdLHkT9lNU2GRF9f%2BJE3aK%2FgaCIXOz9246A58xptAuiHpXQeUHBP95DclpaDC0ZZvxWZwRbUy3ODWiINoHylQHxAqsMcNTiXjwyePuJMDtMw0wk6s28R%2BHvd7YZZIkZ6vaw3pGQ027FlY45ONxIj9%2Bv7X1xJ5h7vScg7qiZyg%2FOLEv14E8GtfjbMfqSNfVbzD2tSiq2mpBJqzowfi7uu2wuyJT1peMoc5wxtnpLINdGfg7wRBsXYPWYZ%2FzZo9mr%2BC%2BNbwjMNw7ilvBX4YrFQZ3Jp1VzzXnKGMlGaDXsIdeHRs0NzDAo%2BHwINv47ESvXOm6mpi0Df2vBxiKwjqGGcyj0ho1P9XUrCdPXJy%2B9Dlexd8LoM1kQTe8wYpqbeaBydsgWHaL3l9%2F%2BOvJDZ3L4FEfRA53Gpv76eIr%2FJ0WWwXxUY6vhOpVxZdNXkb9zCSk3s9mncCzynVajbjwfcA67RMzQrzHmSMASeCLV7xoF65q77bnMJexw7EhFgn5pLOcttNUN8q30%3D#detail,180.0,其他,个人,其他,180-200
103,139.0,迪奥Dior烈艳蓝星口红烈焰蓝金唇膏保湿持久哑光999/520送礼盒,288.0,248.0,广东 深圳,tingyuelanfeng,//item.taobao.com/item.htm?id=568081277073&ns=1&abbucket=13#detail,71424.0,其他,个人,Dior/迪奥,280-300
104,140.0,阿玛尼Armani红管唇釉口红201/400/401/402/406/501/509/200/405,198.0,549.0,浙江 宁波,luxiaoci66,//item.taobao.com/item.htm?id=534274997788&ns=1&abbucket=13#detail,108702.0,其他,个人,其他,180-200
105,141.0,美宝莲口红绒情哑光唇膏保湿R41M正红色 R47M R45M O41M 橘色P46M,79.9,144.0,上海,mei316904033,//item.taobao.com/item.htm?id=536160360746&ns=1&abbucket=13#detail,11505.6,其他,个人,Maybelline/美宝莲,60-80
106,142.0,美宝莲纵情耀绝色持久唇膏小灯管口红保湿豆沙色玻璃唇不拔干显色,94.0,3265.0,上海,美宝莲悦宁专卖店,//detail.tmall.com/item.htm?id=558481653045&ns=1&abbucket=13,306910.0,天猫,商家,Maybelline/美宝莲,80-100
107,143.0,正品 英国Charlotte Tilbury walk of shame哑光雾面豆沙色CT口红,210.0,1539.0,广东 广州,visionqueen,//item.taobao.com/item.htm?id=544025897392&ns=1&abbucket=13#detail,323190.0,其他,个人,其他,200-220
108,144.0,3支装口红持久保湿不易脱色防水唇膏韩国学生款可爱正品豆沙色不,17.8,90015.0,浙江 金华,健美创研旗舰店,//detail.tmall.com/item.htm?id=561154183403&ns=1&abbucket=13,1602267.0,天猫,商家,其他,0-20
109,145.0,Barpa正品MAC口红魅可唇膏Chil小辣椒Lady bug Cockney Ruby woo,139.0,10340.0,广东 广州,kinn_ning,//item.taobao.com/item.htm?id=565009238125&ns=1&abbucket=13#detail,1437260.0,其他,个人,MAC/魅可,120-140
110,146.0,Gucci 古奇古驰细管哑光口红唇膏230/250/280/290/300 专柜现货,267.0,320.0,广东 佛山,fyw399,//item.taobao.com/item.htm?id=554915843412&ns=1&abbucket=13#detail,85440.0,其他,个人,其他,260-280
111,147.0,美国代购Pat Mcgrath Labs哑光lust mattetrance口红庆三钻特价,280.0,217.0,上海,gillianchiffon,//item.taobao.com/item.htm?id=564283945414&ns=1&abbucket=13#detail,60760.0,其他,个人,其他,280-300
112,148.0,美宝莲好气色轻唇膏 持久滋润口红不易褪色唇彩初学者适用正品,79.0,6318.0,上海,美宝莲旗舰店,//detail.tmall.com/item.htm?id=39876413435&ns=1&abbucket=13,499122.0,天猫,商家,Maybelline/美宝莲,60-80
114,150.0,英国现货Vmagic口红不沾杯防水持久保湿滋润不脱色姨妈色哑光正品,98.0,744.0,广东 东莞,永久t3,//item.taobao.com/item.htm?id=566328171155&ns=1&abbucket=13#detail,72912.0,其他,个人,其他,80-100
115,151.0,DIOR/迪奥蓝金唇膏口红999 751 740 520哑光姨妈652 夹心999礼盒,225.0,280.0,北京,chongchong39,//item.taobao.com/item.htm?id=557702401097&ns=1&abbucket=13#detail,63000.0,其他,个人,Dior/迪奥,220-240
116,152.0,卡姿兰口红持久保湿不脱色韩国防水不沾杯抖音同款学生款可爱正品,99.0,2802.0,北京,卡姿兰瑞鼎诚专卖店,//detail.tmall.com/item.htm?id=43362037719&ns=1&abbucket=13,277398.0,天猫,商家,其他,80-100
117,153.0,MAC魅可口红唇膏cockney brickola cb96 mocha西柚色小辣椒送礼盒,175.0,1063.0,广东 深圳,x_c406,//item.taobao.com/item.htm?id=564619101563&ns=1&abbucket=13#detail,186025.0,其他,个人,MAC/魅可,160-180
118,154.0,MAC/魅可棒棒糖唇釉 玻璃唇口红少女唇膏清新唇彩 持久保湿不脱色,210.0,4677.0,浙江 杭州,mac魅可官方旗舰店,//detail.tmall.com/item.htm?id=546677172425&ns=1&abbucket=13,982170.0,天猫,商家,MAC/魅可,200-220
119,155.0,碧奥泉胡萝卜素口红持久保湿不脱色韩国防水学生款不沾杯孕妇正品,36.0,36479.0,广东 广州,碧奥泉旗舰店,//detail.tmall.com/item.htm?id=534769317751&ns=1&abbucket=13,1313244.0,天猫,商家,其他,20-40
120,156.0,姨妈色口红持久保湿不脱色防水哑光学生孕妇可用唇膏复古红不掉色,49.9,213.0,广东 深圳,小邹菊jz,//item.taobao.com/item.htm?id=558204145778&ns=1&abbucket=13#detail,10628.699999999999,其他,个人,其他,40-60
121,157.0,维生素口红套装 持久保湿不易脱色迷你小样组合姨妈南瓜豆沙色,34.9,49638.0,福建 漳州,bonosidan宝罗丝丹旗舰店,//detail.tmall.com/item.htm?id=563437086099&ns=1&abbucket=13,1732366.2,天猫,商家,其他,20-40
122,158.0,现货BOBBIBROWN 芭比波朗布朗金管口红唇膏 Cranberry 豆沙色,175.0,60.0,北京,周继超1118,//item.taobao.com/item.htm?id=565192121552&ns=1&abbucket=13#detail,10500.0,其他,个人,其他,160-180
123,159.0,【官方正品】纪梵希禁忌之吻漆光唇膏变色口红持久滋润正品不脱色,320.0,1989.0,上海,givenchy纪梵希官方旗舰店,//detail.tmall.com/item.htm?id=563574446642&ns=1&abbucket=13,636480.0,天猫,商家,Givenchy/纪梵希,320-340
124,160.0,果冻口红持久保湿不脱色不沾杯防水滋润补水唇彩学生正品变色唇膏,35.9,5748.0,广东 广州,肌肤之食旗舰店,//detail.tmall.com/item.htm?id=562491721356&ns=1&abbucket=13,206353.19999999998,天猫,商家,其他,20-40
125,161.0,【新品上市】shu uemura植村秀Yazbukey柔雾唇膏口红鞠婧祎同款,215.0,2090.0,上海,植村秀官方旗舰店,//detail.tmall.com/item.htm?id=528030330786&ns=1&abbucket=13,449350.0,天猫,商家,其他,200-220
126,162.0,专柜正品迪奥烈艳蓝金唇膏口红999哑光夹心888滋润028/520豆沙567,225.0,3548.0,浙江 杭州,小也官方旗舰店,//detail.tmall.com/item.htm?id=36940398776&ns=1&abbucket=13,798300.0,天猫,商家,Dior/迪奥,220-240
127,163.0,植村秀无色限柔雾唇膏口红丝绒哑光显色持久RD165 OR570 OR550,166.0,28.0,北京,你的衣柜先生,//item.taobao.com/item.htm?id=556265355344&ns=1&abbucket=13#detail,4648.0,其他,个人,其他,160-180
128,164.0,卡姿兰口红保湿不易脱色咬唇妆口红保湿滋润唇膏颜控口红,98.0,6516.0,广东 广州,卡姿兰官方旗舰店,//detail.tmall.com/item.htm?id=19195118839&ns=1&abbucket=13,638568.0,天猫,商家,其他,80-100
129,165.0,3ce唇釉正品唇彩口红持久保湿哑光不脱色防水新款南瓜豆沙脏橘色,72.0,3219.0,江苏 南京,橘子家韩妆,//item.taobao.com/item.htm?id=561637013179&ns=1&abbucket=13#detail,231768.0,其他,个人,其他,60-80
130,166.0,意大利kiko新款2系列银管滋润型奶油口红唇膏 210 207 208 204,65.9,540.0,浙江 温州,归圃是卖东西的,//item.taobao.com/item.htm?id=566207465632&ns=1&abbucket=13#detail,35586.0,其他,个人,其他,60-80
131,167.0,YSL圣罗兰口红2017圣诞节限量烟花 3.8g方管唇膏1/13/17/52烟火,180.0,39.0,北京,唯美依恋2010,//item.taobao.com/item.htm?id=564434775605&ns=1&abbucket=13#detail,7020.0,其他,个人,ysl/圣罗兰,180-200
132,168.0,英国 Charlotte Tilbury matte CT哑光唇膏口红walk of shame wos,215.0,1137.0,北京,iam小点点,//item.taobao.com/item.htm?id=532171072027&ns=1&abbucket=13#detail,244455.0,其他,个人,其他,200-220
133,169.0,现货 BobbiBrown芭比波朗 Crushed lip炙恋吻唇膏口红Cranberry,195.0,34.0,广东 东莞,haoworld_浩,//item.taobao.com/item.htm?id=560645975816&ns=1&abbucket=13#detail,6630.0,其他,个人,其他,180-200
135,171.0,蜜丝佛陀恒彩唇膏口红持久保湿滋润不易脱色姨妈色 专柜正品,79.0,501.0,上海,蜜丝佛陀官方旗舰店,//detail.tmall.com/item.htm?id=537827181409&ns=1&abbucket=13,39579.0,天猫,商家,其他,60-80
136,172.0,Dior/迪奥全新魅惑超模唇膏口红CD印膏体3.5G 银管976/639,235.0,511.0,浙江 杭州,小也官方旗舰店,//detail.tmall.com/item.htm?id=527742506944&ns=1&abbucket=13,120085.0,天猫,商家,Dior/迪奥,220-240
137,173.0,轻雾感口红4色组合套装唇膏持妆不易脱色滋润唇膏西柚色颜控口红,98.0,10476.0,广东 广州,卡姿兰官方旗舰店,//detail.tmall.com/item.htm?id=557939814464&ns=1&abbucket=13,1026648.0,天猫,商家,其他,80-100
138,174.0,西西家Tom Ford/tf汤姆福特黑金黑管唇膏/口红16#08#15#09#80,258.0,517.0,浙江 杭州,yigebuyi,//item.taobao.com/item.htm?id=534095385316&ns=1&abbucket=13#detail,133386.0,其他,个人,Ford/福特,240-260
139,175.0,纪梵希小羊皮口红正品禁纪之吻限量305 304 306 315 11套装送礼盒,270.0,84.0,广东 深圳,szufo80,//item.taobao.com/item.htm?id=567055562663&ns=1&abbucket=13#detail,22680.0,其他,个人,Givenchy/纪梵希,260-280
140,176.0,雅诗兰黛口红倾慕哑光唇膏 持久保湿 防水不脱色 滋润,270.0,1218.0,浙江 杭州,雅诗兰黛官方旗舰店,//detail.tmall.com/item.htm?id=561941638855&ns=1&abbucket=13,328860.0,天猫,商家,其他,260-280
141,177.0,正品安娜苏星星流星许愿精灵口红唇膏小雨衣400/401/601/600/402,122.0,376.0,上海,温馨小店名妆铺,//item.taobao.com/item.htm?id=44276476424&ns=1&abbucket=13#detail,45872.0,其他,商家,其他,120-140
142,178.0,LARME DE SIRENE/人鱼之水钻石口红桃花版持久保湿不脱色唇膏口红,219.0,327.0,江苏 无锡,人鱼之水化妆品旗舰店,//detail.tmall.com/item.htm?id=565551677494&ns=1&abbucket=13,71613.0,天猫,商家,其他,200-220
143,179.0,BOBBI BROWN 芭比波朗炙恋唇膏口红ruby blackberry cranberry,195.0,74.0,上海,nicole0523,//item.taobao.com/item.htm?id=564013752963&ns=1&abbucket=13#detail,14430.0,其他,个人,其他,180-200
144,180.0,新品摩卡奶茶色吃土色豆沙西柚色学生款裸色砖红色哑光玻璃唇口红,19.8,0.0,广东 深圳,疯狂的小奥莉,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=804623167&k=557&e=hJjBLjKl9I1Hf%2BnFWRJAWTZZRn0yGHQReT6Fgdq7pg68NbbknxQyZIaATr13ggRxJnQqnADWSLHU2je9GYGTiQUrso5TLqeXFBkSMyCzu%2BeOk0A2yWfwcaRuwXOhNGcDoAez0UNrLJuz0PWPqyI9l1AId9Evnyj1BCERD%2Btfm2TxqSgpPdLIlztqOKc0csEsySa2iWCbgWv0n%2FbaFgwCf%2FTTrmZkVt3YTx0Q1gf0vsbIfTsEaNGGgWurXXfZzKfO3sg4FXkweByXGt71lV5giVGIT99HsLtbjZ2BkbKWjr0YnTIHMObDr1DBnoeNEN5%2FqzajkJfaWL%2BvRscpYhryNCPBZTLzUpW06l64BgFrubodKQFuW0ZfxUT%2F%2B0biB%2FDDtheQq39G4kRX4t64WxM7NQe5%2BZB2Z7Ol38Hc9M7wRTDoH6e5v4Bs3HYt36ndnT%2B0dL1IZ1A7dMeBI0RozJ2%2F2huEwsGvK2uQyWNsyCL0TY1P5yUPc8Z5Ld1yUQRpJqETqNx8Q9xT3%2BlOhx9Ejalu86H0L3hq4E2RHhN6LapaD08%3D#detail,0.0,其他,个人,其他,0-20
145,181.0,美宝莲雾感哑光唇膏 女皇色干枫叶色 吃土色MNU09 持久不易褪色,109.0,9028.0,上海,美宝莲旗舰店,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=804623167&k=557&e=unam0ZHvAXhHf%2BnFWRJAWTZZRn0yGHQReT6Fgdq7pg68NbbknxQyZIaATr13ggRxJnQqnADWSLEOlI9UPSgZVYTpX%2BeqCx3rpAzpysBignCOk0A2yWfwcaRuwXOhNGcDoAez0UNrLJuz0PWPqyI9l1AId9Evnyj1BCERD%2Btfm2TxqSgpPdLIlztqOKc0csEsySa2iWCbgWv0n%2FbaFgwCf%2FTTrmZkVt3YTx0Q1gf0vsbIfTsEaNGGgWurXXfZzKfO3sg4FXkweByXGt71lV5giVGIT99HsLtbjZ2BkbKWjr0YnTIHMObDr1DBnoeNEN5%2FqzajkJfaWL%2BvRscpYhryNIxUcj8as7oFS93kZTdkN4Gjfp1SxyaIpmdK3iSQA0wY%2FLNXciY91XPKOSvoDkJ%2BlE7VZinQvdFH6ZGaj2LxiaFV5UheLGQDpICIPn8QCSBg3Lapyg54TtaBI0RozJ2%2F2huEwsGvK2uQr55TWPR8C3lKpmFtPasGv91yUQRpJqETqNx8Q9xT3%2BmThl2Xm9k2%2BAvCTjc9JsSEZFEb9YmfW3Q%3D,984052.0,其他,商家,Maybelline/美宝莲,100-120
146,182.0,新品显白南瓜色脏橘色豆沙砖红少女斩男色保湿学生款可爱哑光口红,14.76,10.0,广东 深圳,疯狂的小奥莉,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=804623167&k=557&e=14JMH1UuHsNHf%2BnFWRJAWTZZRn0yGHQReT6Fgdq7pg68NbbknxQyZIaATr13ggRxJnQqnADWSLHU2je9GYGTiQUrso5TLqeXvOpU32S89KmOk0A2yWfwcaRuwXOhNGcDoAez0UNrLJuz0PWPqyI9l1AId9Evnyj1BCERD%2Btfm2TxqSgpPdLIlztqOKc0csEsySa2iWCbgWv0n%2FbaFgwCf%2FTTrmZkVt3YTx0Q1gf0vsbIfTsEaNGGgWurXXfZzKfO3sg4FXkweByXGt71lV5giVGIT99HsLtbjZ2BkbKWjr0YnTIHMObDr1DBnoeNEN5%2FqzajkJfaWL%2BvRscpYhryNCPBZTLzUpW0rrnswsFX273m8%2Bn7yw6M%2FjcIxUeJ6SB3Slgpeyv5hRJdKrJ8kxgBkZnKiLGPioUKXyb1%2FHqfqw9V5UheLGQDpHkAqHfbkmRybjEWDBfOSBfx9EUdwoWRlwwCzeau%2FeoShq6BYBC3t%2FOQM6sbCuuvgjkwW5i7OTh%2BYjexEi4b75W4GsRd2xYwNVmVqkVBbTQfZCk5RF3p9iY%3D#detail,147.6,其他,个人,其他,0-20
147,183.0,圣罗兰 杨树林 YSL 唇膏 圆管口红shine 12#14# 46# 16#现货包邮,198.0,679.0,北京,洋葱_姐,//item.taobao.com/item.htm?id=564619638930&ns=1&abbucket=13#detail,134442.0,其他,个人,ysl/圣罗兰,180-200
148,184.0,Chanel香奈儿丝绒口红57/42/43/169/96/99/62/58/51/56/60/46/63,215.05,222.0,浙江 杭州,品质专注为你,//item.taobao.com/item.htm?id=43459507982&ns=1&abbucket=13#detail,47741.100000000006,其他,个人,Givency/纪梵希,200-220
149,185.0,现货Tom Ford/TF汤姆福特2017黑管口红秋冬新色 80 Impassioned,460.0,49.0,广东 深圳,ralnbows,//item.taobao.com/item.htm?id=563313937913&ns=1&abbucket=13#detail,22540.0,其他,个人,Ford/福特,400以上
150,186.0,现货！CL唇釉CL口红萝卜丁口红女王权杖Christian Louboutin,668.0,331.0,广东 深圳,xmm1388,//item.taobao.com/item.htm?id=535422495677&ns=1&abbucket=13#detail,221108.0,其他,个人,其他,400以上
151,187.0,纪梵希禁忌之吻2017大理石口红唇膏n25/6/16/11/12/13/14西柚豆沙,219.0,570.0,浙江 杭州,zhwei9,//item.taobao.com/item.htm?id=549368105680&ns=1&abbucket=13#detail,124830.0,其他,个人,Givenchy/纪梵希,200-220
152,188.0,妙巴黎Bourjois天鹅绒哑光唇釉持久雾面口红唇膏04 07 09 12,59.0,111.0,广东 广州,doushabao00,//item.taobao.com/item.htm?id=565824464293&ns=1&abbucket=13#detail,6549.0,其他,个人,其他,40-60
153,189.0,包邮现货YSL/圣罗兰 星辰 烟花方管口红1#13#17#49#52#211#74#213,239.0,297.0,上海,大周的店01,//item.taobao.com/item.htm?id=538283678640&ns=1&abbucket=13#detail,70983.0,其他,商家,ysl/圣罗兰,220-240
154,190.0,卡姿兰口红持久保湿不脱色韩国防水小样抖音不沾杯正品唇釉套装,79.0,6928.0,广东 广州,兴美化妆品专营店,//detail.tmall.com/item.htm?id=555334031240&ns=1&abbucket=13,547312.0,天猫,商家,其他,60-80
155,191.0,iope亦博口红44号42韩国lope千颂伊同款18唇膏ipoe来自星星的你41,139.0,40.0,上海,iope艾诺碧弘笑专卖店,//detail.tmall.com/item.htm?id=537689800066&ns=1&abbucket=13,5560.0,天猫,商家,其他,120-140
156,192.0,现货包邮Mac X Patrick Starrr 联名 派大星限量口红Patrick woo,168.0,60.0,上海,xy_8624008,//item.taobao.com/item.htm?id=562951258423&ns=1&abbucket=13#detail,10080.0,其他,个人,其他,160-180
157,193.0,新西兰正品Karen Murrell天然孕妇口红怀孕专用期 可以吃的KM唇膏,109.0,5140.0,新西兰,careplus海外旗舰店,//detail.tmall.com/item.htm?id=560606232313&ns=1&abbucket=13,560260.0,天猫,商家,其他,100-120
158,194.0,DIOR迪奥伊势丹限量限定色黑管口红914 棕调肉桂色不挑皮薄涂俏皮,275.0,64.0,上海,v狐小柒la201417,//item.taobao.com/item.htm?id=565152082057&ns=1&abbucket=13#detail,17600.0,其他,个人,Dior/迪奥,260-280
159,195.0,Mamonde梦妆11 花心唇膏笔梦妆蜡笔口红16号豆沙色 朴信惠同款,39.0,5275.0,北京,佳佳新开店,//item.taobao.com/item.htm?id=535801766131&ns=1&abbucket=13#detail,205725.0,其他,商家,其他,20-40
160,196.0,Givenchy/纪梵希高定香榭天鹅绒唇膏 小羊皮口红304 315,355.0,653.0,上海,sephora丝芙兰官方旗舰店,//detail.tmall.com/item.htm?id=537916875111&ns=1&abbucket=13,231815.0,天猫,商家,Givenchy/纪梵希,340-360
161,197.0,现货TOM FORD白管tf限量口红05SweetSpot07paradiso SolarAffair,350.0,84.0,广东 广州,visionqueen,//item.taobao.com/item.htm?id=547121322672&ns=1&abbucket=13#detail,29400.0,其他,个人,其他,340-360
162,198.0,代购 Armani阿玛尼唇釉唇彩 红管丝绒哑光口红唇蜜 405/201/200,238.0,37.0,辽宁 鞍山,艺鸣轩cn,//item.taobao.com/item.htm?id=566418889721&ns=1&abbucket=13#detail,8806.0,其他,个人,其他,220-240
163,199.0,口红Dior/迪奥魅惑超模唇膏3.5G口红32色 银管639/976/532,198.0,106.0,北京,浅草风,//item.taobao.com/item.htm?id=521434112656&ns=1&abbucket=13#detail,20988.0,其他,个人,Dior/迪奥,180-200
164,200.0,口红刻字送女友走心的正品持久保湿不脱色防水学生定制十八岁生日,75.57,101.0,河南 郑州,evan_伊梵,//item.taobao.com/item.htm?id=564412267500&ns=1&abbucket=13#detail,7632.57,其他,个人,其他,60-80
